ASX Code,Dividends,Date
REG,0.53,18/05/2017
REG,0.51,22/02/2017
REG,0.5,14/11/2016
REG,0.5,15/08/2016
REG,0.5,16/05/2016
REG,0.5,18/02/2016
REG,0.49,16/11/2015
REG,0.49,17/08/2015
REG,0.49,18/05/2015
REG,0.49,19/02/2015
REG,0.47,17/11/2014
REG,0.47,18/08/2014
RES,0.04,8/02/2024
RES,0.04,9/11/2023
RES,0.04,9/08/2023
RES,0.04,9/05/2023
RES,0.04,9/02/2023
RES,0.02,9/11/2022
RES,0.02,9/08/2022
RES,0.05,9/05/2019
RES,0.1,8/02/2019
RES,0.17,8/11/2018
RES,0.1,9/08/2018
RES,0.1,9/05/2018
RES,0.1,8/02/2018
RES,0.07,9/11/2017
RES,0.06,8/08/2017
RES,0.05,8/11/2016
RES,0.05,7/05/2015
RES,0.11,6/02/2015
RES,0.11,6/11/2014
RES,0.11,6/08/2014
REZ,0.31,21/03/2024
REZ,0.73,20/12/2023
REZ,0.68,26/09/2023
REZ,0.39,7/06/2023
REZ,0.37,23/03/2023
REZ,0.76,13/12/2022
REZ,0.19,24/09/2021
REZ,0.46,10/06/2021
REZ,0.47,25/03/2021
REZ,0.71,14/12/2020
REZ,0.47,23/09/2020
REZ,0.47,15/06/2020
REZ,0.5,25/03/2020
REZ,0.63,16/12/2019
REZ,0.52,24/09/2019
REZ,0.5,17/06/2019
REZ,0.53,20/03/2019
REZ,0.54,17/12/2018
REZ,0.58,26/09/2018
REZ,0.58,26/06/2018
REZ,0.57,22/03/2018
REZ,0.52,19/12/2017
REZ,0.55,26/09/2017
REZ,0.59,27/06/2017
REZ,0.56,24/03/2017
REZ,1.32,21/12/2016
REZ,0.55,26/09/2016
REZ,0.56,21/06/2016
REZ,1.01,23/03/2016
REZ,0.48,24/12/2015
REZ,0.52,25/09/2015
REZ,0.51,24/06/2015
REZ,0.5,25/03/2015
REZ,0.47,24/12/2014
REZ,0.45,24/09/2014
RFG,0.07,18/03/2024
RFG,0.12,18/12/2023
RFG,0.08,18/09/2023
RFG,0.46,20/06/2023
RFG,0.57,20/03/2023
RFG,0.44,19/12/2022
RFG,0.12,21/12/2020
RFG,0.11,21/09/2020
RFG,0.09,22/06/2020
RFG,0.23,23/03/2020
RFG,0.13,23/12/2019
RFG,0.28,23/09/2019
RFG,0.28,24/06/2019
RFG,0.29,18/03/2019
RFG,0.2,24/12/2018
RFG,0.55,24/09/2018
RFG,0.13,15/06/2018
RFG,0.13,16/03/2018
RFG,0.26,15/12/2017
RFG,0.22,15/09/2017
RFG,0.16,16/06/2017
RFG,0.38,17/03/2017
RFG,0.05,16/12/2016
RFG,0.15,16/09/2016
RFG,0.04,17/06/2016
RFG,0.21,18/03/2016
RFG,0.18,18/12/2015
RFG,0.18,18/09/2015
RFG,0.15,19/06/2015
RFG,0.25,20/03/2015
RFG,0.21,19/12/2014
RFG,0.19,19/09/2014
RGI,0.52,20/03/2023
RGI,0.57,19/12/2022
RGI,0.34,20/09/2021
RGI,0.34,21/06/2021
RGI,0.36,22/03/2021
RGI,0.32,21/12/2020
RGI,0.34,21/09/2020
RGI,0.34,22/06/2020
RGI,0.51,23/03/2020
RGI,0.44,23/12/2019
RGI,0.52,23/09/2019
RGI,0.38,24/06/2019
RGI,0.47,18/03/2019
RGI,0.56,24/12/2018
RGI,0.33,24/09/2018
RGI,0.31,15/06/2018
RGI,0.34,16/03/2018
RGI,0.29,15/12/2017
RGI,0.46,15/09/2017
RGI,0.33,16/06/2017
RGI,0.27,17/03/2017
RGI,0.31,16/12/2016
RGI,0.3,16/09/2016
RGI,0.23,17/06/2016
RGI,0.46,18/03/2016
RGI,0.36,18/12/2015
RGI,0.33,18/09/2015
RGI,0.28,19/06/2015
RGI,0.28,20/03/2015
RGI,0.43,19/12/2014
RGI,0.26,19/09/2014
RGP,0.14,14/02/2024
RGP,0.14,15/11/2023
RGP,0.14,23/08/2023
RGP,0.14,17/05/2023
RGP,0.14,15/02/2023
RGP,0.14,16/11/2022
RGP,0.14,25/08/2021
RGP,0.14,12/05/2021
RGP,0.14,17/02/2021
RGP,0.14,18/11/2020
RGP,0.14,26/08/2020
RGP,0.14,12/05/2020
RGP,0.14,19/02/2020
RGP,0.14,8/11/2019
RGP,0.14,21/08/2019
RGP,0.13,15/05/2019
RGP,0.13,12/02/2019
RGP,0.13,23/11/2018
RGP,0.13,22/08/2018
RGP,0.12,16/05/2018
RGP,0.12,14/02/2018
RGP,0.12,15/11/2017
RGP,0.12,22/08/2017
RGP,0.11,16/05/2017
RGP,0.11,14/02/2017
RGP,0.11,15/11/2016
RGP,0.11,22/08/2016
RGP,0.1,17/05/2016
RGP,0.1,16/02/2016
RGP,0.1,23/11/2015
RGP,0.1,21/08/2015
RGP,0.08,19/05/2015
RGP,0.08,17/02/2015
RGP,0.08,18/11/2014
RGP,0.08,26/08/2014
RHI,0.53,22/02/2024
RHI,0.48,22/11/2023
RHI,0.48,24/08/2023
RHI,0.48,24/05/2023
RHI,0.48,23/02/2023
RHI,0.43,23/11/2022
RHI,0.43,24/08/2022
RHI,0.43,24/05/2022
RHI,0.43,24/02/2022
RHI,0.38,23/11/2021
RHI,0.38,24/08/2021
RHI,0.38,24/05/2021
RHI,0.38,24/02/2021
RHI,0.34,24/11/2020
RHI,0.34,24/08/2020
RHI,0.34,22/05/2020
RHI,0.34,24/02/2020
RHI,0.31,22/11/2019
RHI,0.31,22/08/2019
RHI,0.31,23/05/2019
RHI,0.31,22/02/2019
RHI,0.28,21/11/2018
RHI,0.28,23/08/2018
RHI,0.28,24/05/2018
RHI,0.28,22/02/2018
RHI,0.24,22/11/2017
RHI,0.24,23/08/2017
RHI,0.24,23/05/2017
RHI,0.24,22/02/2017
RHI,0.22,22/11/2016
RHI,0.22,23/08/2016
RHI,0.22,23/05/2016
RHI,0.22,23/02/2016
RHI,0.2,23/11/2015
RHI,0.2,21/08/2015
RHI,0.2,20/05/2015
RHI,0.2,23/02/2015
RHI,0.18,21/11/2014
RHI,0.18,21/08/2014
RHP,1.1,27/03/2024
RHP,1.1,28/12/2023
RHP,1,28/09/2023
RHP,1,29/06/2023
RHP,0.75,30/03/2023
RHP,0.25,29/12/2022
RHP,0.1,29/09/2022
RHP,0.95,30/03/2020
RHP,0.9,30/12/2019
RHP,0.9,27/09/2019
RHP,0.9,27/06/2019
RHP,0.9,28/03/2019
RHP,0.85,27/12/2018
RHP,0.85,27/09/2018
RHP,0.85,28/06/2018
RHP,0.85,28/03/2018
RHP,0.8,28/12/2017
RHP,0.8,28/09/2017
RHP,0.8,15/06/2017
RHP,0.8,29/03/2017
RHP,0.75,28/12/2016
RHP,0.75,28/09/2016
RHP,0.75,28/06/2016
RHP,0.75,29/03/2016
RHP,0.7,28/12/2015
RHP,0.7,28/09/2015
RHP,0.65,26/06/2015
RHP,0.65,27/03/2015
RHP,0.55,26/12/2014
RHP,0.55,30/09/2014
RHS,0.95,20/03/2023
RHS,1.08,19/12/2022
RHS,0.96,20/09/2021
RHS,0.56,21/06/2021
RHS,0.86,22/03/2021
RHS,0.97,21/12/2020
RHS,0.75,21/09/2020
RHS,0.68,22/06/2020
RHS,0.83,23/03/2020
RHS,0.8,23/12/2019
RHS,0.8,23/09/2019
RHS,0.74,24/06/2019
RHS,0.75,18/03/2019
RHS,0.93,24/12/2018
RHS,0.72,24/09/2018
RHS,0.69,15/06/2018
RHS,0.5,16/03/2018
RHS,0.76,15/12/2017
RHS,0.64,15/09/2017
RHS,0.66,16/06/2017
RHS,0.48,17/03/2017
RHS,0.5,16/12/2016
RHS,0.58,16/09/2016
RHS,0.5,17/06/2016
RHS,0.52,18/03/2016
RHS,0.51,18/12/2015
RHS,0.48,18/09/2015
RHS,0.48,19/06/2015
RHS,0.58,20/03/2015
RHS,0.38,19/12/2014
RHS,0.49,19/09/2014
RIO,2.58,7/03/2024
RIO,1.77,10/08/2023
RIO,2.25,9/03/2023
RIO,2.67,11/08/2022
RIO,4.79,10/03/2022
RIO,3.76,12/08/2021
RIO,3.09,4/03/2021
RIO,1.55,6/08/2020
RIO,2.31,6/03/2020
RIO,2.12,8/08/2019
RIO,2.44,7/03/2019
RIO,1.27,9/08/2018
RIO,1.8,1/03/2018
RIO,1.11,9/08/2017
RIO,1.26,22/02/2017
RIO,0.45,10/08/2016
RIO,1.07,24/02/2016
RIO,1.05,12/08/2015
RIO,1.16,4/03/2015
RIO,0.93,13/08/2014
RMD,0.48,7/02/2024
RMD,0.48,8/11/2023
RMD,0.48,16/08/2023
RMD,0.44,10/05/2023
RMD,0.44,8/02/2023
RMD,0.44,9/11/2022
RMD,0.44,17/08/2022
RMD,0.42,11/05/2022
RMD,0.42,9/02/2022
RMD,0.42,9/11/2021
RMD,0.42,18/08/2021
RMD,0.39,12/05/2021
RMD,0.39,10/02/2021
RMD,0.39,10/11/2020
RMD,0.39,19/08/2020
RMD,0.39,13/05/2020
RMD,0.39,12/02/2020
RMD,0.39,6/11/2019
RMD,0.39,14/08/2019
RMD,0.37,8/05/2019
RMD,0.37,6/02/2019
RMD,0.37,7/11/2018
RMD,0.37,15/08/2018
RMD,0.35,9/05/2018
RMD,0.35,7/02/2018
RMD,0.35,8/11/2017
RMD,0.35,15/08/2017
RMD,0.33,9/05/2017
RMD,0.33,7/02/2017
RMD,0.33,8/11/2016
RMD,0.33,16/08/2016
RMD,0.3,17/05/2016
RMD,0.3,9/02/2016
RMD,0.3,17/11/2015
RMD,0.3,18/08/2015
RMD,0.28,19/05/2015
RMD,0.28,10/02/2015
RMD,0.28,18/11/2014
RMD,0.28,19/08/2014
RMI,0.1,12/04/2024
RMI,0.1,14/03/2024
RMI,0.1,14/02/2024
RMI,0.1,12/01/2024
RMI,0.1,14/12/2023
RMI,0.1,14/11/2023
RMI,0.1,12/10/2023
RMI,0.1,14/09/2023
RMI,0.1,14/08/2023
RMI,0.1,13/07/2023
RMI,0.1,14/06/2023
RMI,0.1,12/05/2023
RMI,0.1,13/04/2023
RMI,0.1,14/03/2023
RMI,0.1,14/02/2023
RMI,0.1,12/01/2023
RMI,0.1,14/12/2022
RMI,0.1,14/11/2022
RMT,0.17,8/03/2024
RMT,0.22,8/12/2023
RMT,0.17,8/09/2023
RMT,0.17,9/06/2023
RMT,0.18,10/03/2023
RMT,0.28,9/12/2022
RMT,0.21,9/09/2022
RMT,0.23,10/06/2022
RMT,0.23,10/03/2022
RMT,0.28,10/12/2021
RMT,0.21,10/09/2021
RMT,0.19,10/06/2021
RMT,0.16,10/03/2021
RMT,0.15,10/12/2020
RMT,0.15,10/09/2020
RMT,0.15,10/06/2020
RMT,0.16,11/03/2020
RMT,0.16,11/12/2019
RMT,0.17,12/09/2019
RMT,0.17,12/06/2019
RMT,0.18,8/03/2019
RMT,0.21,12/12/2018
RMT,0.18,13/09/2018
RMT,0.18,8/06/2018
RMT,0.18,9/03/2018
RMT,0.2,12/12/2017
RMT,0.17,12/09/2017
RMT,0.16,9/06/2017
RMT,0.16,10/03/2017
RMT,0.16,9/12/2016
RMT,0.15,9/09/2016
RMT,0.16,9/06/2016
RMT,0.17,10/03/2016
RMT,0.61,10/12/2015
RMT,0.2,10/09/2015
RMT,0.22,11/06/2015
RMT,0.23,11/03/2015
RMT,2.19,11/12/2014
RMT,0.24,11/09/2014
RPG,0.02,18/03/2024
RPG,0.11,18/12/2023
RPG,0.09,18/09/2023
RPG,0.56,20/06/2023
RPG,0.75,20/03/2023
RPG,0.41,19/12/2022
RPG,0.01,21/06/2021
RPG,0.16,21/12/2020
RPG,0.14,21/09/2020
RPG,0.17,22/06/2020
RPG,0.28,23/03/2020
RPG,0.27,23/12/2019
RPG,0.35,23/09/2019
RPG,0.23,24/06/2019
RPG,0.21,18/03/2019
RPG,0.15,24/12/2018
RPG,0.13,24/09/2018
RPG,0.08,15/06/2018
RPG,0.11,16/03/2018
RPG,0.1,15/12/2017
RPG,0.22,15/09/2017
RPG,0.12,16/06/2017
RPG,0.15,17/03/2017
RPG,0.11,16/12/2016
RPG,0.01,16/09/2016
RPG,0.02,17/06/2016
RPG,0.22,18/03/2016
RPG,0.21,18/12/2015
RPG,0.12,18/09/2015
RPG,0.13,19/06/2015
RPG,0.12,20/03/2015
RPG,0.1,19/12/2014
RPG,0.1,19/09/2014
RSG,0.54,1/04/2024
RSG,0.54,29/12/2023
RSG,0.54,29/09/2023
RSG,0.5,30/06/2023
RSG,0.5,31/03/2023
RSG,0.5,30/12/2022
RSG,0.5,30/09/2022
RSG,0.46,30/06/2022
RSG,0.46,31/03/2022
RSG,0.46,31/12/2021
RSG,0.46,30/09/2021
RSG,0.43,30/06/2021
RSG,0.43,31/03/2021
RSG,0.43,31/12/2020
RSG,0.43,30/09/2020
RSG,0.41,30/06/2020
RSG,0.41,31/03/2020
RSG,0.41,31/12/2019
RSG,0.41,30/09/2019
RSG,0.38,28/06/2019
RSG,0.38,29/03/2019
RSG,0.38,31/12/2018
RSG,0.38,28/09/2018
RSG,0.35,29/06/2018
RSG,0.35,29/03/2018
RSG,0.35,29/12/2017
RSG,0.35,29/09/2017
RSG,0.32,29/06/2017
RSG,0.32,30/03/2017
RSG,0.32,29/12/2016
RSG,0.32,29/09/2016
RSG,0.3,29/06/2016
RSG,0.3,30/03/2016
RSG,0.3,30/12/2015
RSG,0.3,29/09/2015
RSG,0.28,29/06/2015
RSG,0.28,30/03/2015
RSG,0.28,30/12/2014
RSG,0.28,29/09/2014
RXL,0.17,20/03/2024
RXL,0.17,20/12/2023
RXL,0.21,22/12/2022
RXL,0.01,22/09/2021
RXL,0.01,22/06/2021
RXL,0.04,23/03/2021
RXL,0.07,23/12/2020
RXL,0.15,25/03/2020
RXL,0.13,24/12/2019
RXL,0.1,25/06/2019
RXL,0.11,20/03/2019
RXL,0.13,26/12/2018
RXL,0.05,26/09/2018
RXL,0.05,20/06/2018
RXL,0.07,21/03/2018
RXL,0.1,26/12/2017
RXL,0.01,21/09/2016
RXL,0.02,22/06/2016
RXL,0.05,23/03/2016
RXL,0.54,22/12/2015
RXL,0.02,23/09/2015
RXL,0.03,24/06/2015
RXL,0.07,25/03/2015
RXL,0.04,22/12/2014
RXL,0.06,24/09/2014
SAM,0.08,27/08/2014
SAN,0.1,29/04/2024
SAN,0.09,31/10/2023
SAN,0.06,27/04/2023
SAN,0.06,31/10/2022
SAN,0.06,28/04/2022
SAN,0.0381,29/10/2021
SAN,0.02901,30/04/2021
SAN,0.11975,12/11/2020
SAN,0.11,30/10/2019
SAN,0.07,29/04/2019
SAN,0.07,30/01/2019
SAN,0.04,16/10/2018
SAN,0.08,30/07/2018
SAN,0.07,2/05/2018
SAN,0.07,30/01/2018
SAN,0.05,16/10/2017
SAN,0.06,1/08/2017
SAN,0.0176,19/07/2017
SAN,0.11,18/07/2017
SAN,0.05,26/04/2017
SAN,0.04,25/01/2017
SAN,0.04,13/10/2016
SAN,0.05,27/07/2016
SAN,0.04,28/04/2016
SAN,0.04,27/01/2016
SAN,0.04,15/10/2015
SAN,0.04,29/07/2015
SAN,0.13,9/04/2015
SAN,0.13,9/01/2015
SAN,0.15,15/10/2014
SAN,0.16,10/07/2014
SAR,0.73,12/03/2024
SAR,0.72,8/12/2023
SAR,0.71,13/09/2023
SAR,0.7,12/06/2023
SAR,0.69,15/03/2023
SAR,0.68,14/12/2022
SAR,0.54,13/09/2022
SAR,0.53,13/06/2022
SAR,0.53,11/03/2022
SAR,0.53,3/01/2022
SAR,0.52,13/09/2021
SAR,0.44,14/06/2021
SAR,0.43,7/04/2021
SAR,0.42,25/01/2021
SAR,0.41,23/10/2020
SAR,0.4,24/07/2020
SAR,0.56,23/01/2020
SAR,0.56,12/09/2019
SAR,0.55,12/06/2019
SAR,0.54,13/03/2019
SAR,0.53,14/12/2018
SAR,0.52,14/09/2018
SAR,0.51,14/06/2018
SAR,0.5,13/03/2018
SAR,0.49,14/12/2017
SAR,0.48,14/09/2017
SAR,0.47,13/06/2017
SAR,0.46,13/03/2017
SAR,0.45,27/01/2017
SAR,0.44,27/10/2016
SAR,0.2,22/08/2016
SAR,0.43,27/07/2016
SAR,0.41,13/04/2016
SAR,0.4,28/01/2016
SAR,0.36,29/10/2015
SAR,0.33,30/07/2015
SAR,1,21/05/2015
SAR,0.27,30/04/2015
SAR,0.22,29/01/2015
SAR,0.18,30/10/2014
SAY,0.51,14/02/2024
SAY,0.51,14/11/2023
SAY,0.51,14/08/2023
SAY,0.51,12/05/2023
SAY,0.44,14/02/2023
SBB,0.11,20/03/2024
SBB,0.27,20/12/2023
SBB,0.23,20/09/2023
SBB,0.12,21/06/2023
SBB,0.11,22/03/2023
SBB,0.06,22/12/2022
SBB,0.01,25/03/2020
SBB,0.05,24/12/2019
SBB,0.1,25/09/2019
SBB,0.12,25/06/2019
SBB,0.09,20/03/2019
SBB,0.06,26/12/2018
SBI,0.04,22/04/2024
SBI,0.04,20/03/2024
SBI,0.03,21/02/2024
SBI,0.03,23/01/2024
SBI,0.03,20/12/2023
SBI,0.02,21/11/2023
SBI,0.02,23/10/2023
SBI,0.02,21/09/2023
SBI,0.02,23/08/2023
SBI,0.02,21/07/2023
SBI,0.02,22/06/2023
SBI,0.02,22/05/2023
SBI,0.02,20/04/2023
SBI,0.02,23/03/2023
SBI,0.02,17/02/2023
SBI,0.02,23/01/2023
SBI,0.02,21/12/2022
SBI,0.02,21/11/2022
SBI,0.02,21/10/2022
SBM,0,25/03/2020
SBM,0.02,24/12/2019
SBM,0.03,25/09/2019
SBM,0.01,25/06/2019
SBM,0.02,20/03/2019
SBM,0.06,26/12/2018
SBM,0.03,26/09/2018
SBM,0,20/06/2018
SBR,0.54,12/04/2024
SBR,0.41,14/03/2024
SBR,0.42,14/02/2024
SBR,0.44,12/01/2024
SBR,1.14,14/12/2023
SBR,0.72,14/11/2023
SBR,0.28,13/10/2023
SBR,0.36,14/09/2023
SBR,0.3,14/08/2023
SBR,0.32047,17/07/2023
SBR,0.32,14/07/2023
SBR,0.33,14/06/2023
SBR,0.5,12/05/2023
SBR,0.7,14/04/2023
SBR,0.47,14/03/2023
SBR,0.64,14/02/2023
SBR,0.63,13/01/2023
SBR,1.07,14/12/2022
SBR,0.58,14/11/2022
SBR,1.02,14/10/2022
SBR,0.84,14/09/2022
SBR,0.83,12/08/2022
SBR,0.55,14/07/2022
SBR,0.72,14/06/2022
SBR,0.6,13/05/2022
SBR,0.73,14/04/2022
SBR,0.47,14/03/2022
SBR,0.37,14/02/2022
SBR,0.88,14/01/2022
SBR,0.31,14/12/2021
SBR,0.38,12/11/2021
SBR,0.34,14/10/2021
SBR,0.27,14/09/2021
SBR,0.32,13/08/2021
SBR,0.28,14/07/2021
SBR,0.29,14/06/2021
SBR,0.25,14/05/2021
SBR,0.24,14/04/2021
SBR,0.21,12/03/2021
SBR,0.16,12/02/2021
SBR,0.17,14/01/2021
SBR,0.12,14/12/2020
SBR,0.03,27/11/2020
SBR,0.12,13/11/2020
SBR,0.2,14/10/2020
SBR,0.2,14/09/2020
SBR,0.1,14/08/2020
SBR,0.33,14/07/2020
SBR,0.16,12/06/2020
SBR,0.15,14/05/2020
SBR,0.26,14/04/2020
SBR,0.24,13/03/2020
SBR,0.22,14/02/2020
SBR,0.3,14/01/2020
SBR,0.12,13/12/2019
SBR,0.32,14/11/2019
SBR,0.24,11/10/2019
SBR,0.24,13/09/2019
SBR,0.23,14/08/2019
SBR,0.18,12/07/2019
SBR,0.36,14/06/2019
SBR,0.15,14/05/2019
SBR,0.35,12/04/2019
SBR,0.28,14/03/2019
SBR,0.25,14/02/2019
SBR,0.3,14/01/2019
SBR,0.4,14/12/2018
SBR,0.4,14/11/2018
SBR,0.27,12/10/2018
SBR,0.26,14/09/2018
SBR,0.24,14/08/2018
SBR,0.28,13/07/2018
SBR,0.29,14/06/2018
SBR,0.28,14/05/2018
SBR,0.28,13/04/2018
SBR,0.21,14/03/2018
SBR,0.19,14/02/2018
SBR,0.23,12/01/2018
SBR,0.2,14/12/2017
SBR,0.16,14/11/2017
SBR,0.15,13/10/2017
SBR,0.22,15/09/2017
SBR,0.22,11/08/2017
SBR,0.16,13/07/2017
SBR,0.21,13/06/2017
SBR,0.17,11/05/2017
SBR,0.34,12/04/2017
SBR,0.14,13/03/2017
SBR,0.19,13/02/2017
SBR,0.21,12/01/2017
SBR,0.14,13/12/2016
SBR,0.12,10/11/2016
SBR,0.23,13/10/2016
SBR,0.22,14/09/2016
SBR,0.14,11/08/2016
SBR,0.13,14/07/2016
SBR,0.1,13/06/2016
SBR,0.16,12/05/2016
SBR,0.14,13/04/2016
SBR,0.14,11/03/2016
SCI,0.3,14/03/2024
SCI,0.29,14/12/2023
SCI,0.29,14/09/2023
SCI,0.27,14/06/2023
SCI,0.27,14/03/2023
SCI,0.27,14/12/2022
SCI,0.25,14/09/2022
SCI,0.25,14/06/2022
SCI,0.25,14/03/2022
SCI,0.23,14/12/2021
SCI,0.23,14/09/2021
SCI,0.21,14/06/2021
SCI,0.21,12/03/2021
SCI,0.21,14/12/2020
SCI,0.19,14/09/2020
SCI,0.19,12/06/2020
SCI,0.19,12/03/2020
SCI,0.18,12/12/2019
SCI,0.18,12/09/2019
SCI,0.18,13/06/2019
SCI,0.18,14/03/2019
SCI,0.17,13/12/2018
SCI,0.17,13/09/2018
SCI,0.17,14/06/2018
SCI,0.17,14/03/2018
SCI,0.15,14/12/2017
SCI,0.15,14/09/2017
SCI,0.15,13/06/2017
SCI,0.13,13/03/2017
SCI,0.13,13/12/2016
SCI,0.13,13/09/2016
SCI,0.13,13/06/2016
SCI,0.12,11/03/2016
SCI,0.12,11/12/2015
SCI,0.12,11/09/2015
SCI,0.1,11/06/2015
SCI,0.1,12/03/2015
SCI,0.09,11/12/2014
SCI,0.09,11/09/2014
SCU,0.06,15/05/2023
SCU,0.2,13/03/2023
SCU,0.01,18/11/2022
SCU,0.13,12/08/2022
SCU,0.11,17/05/2022
SCU,0.28,12/11/2021
SCU,0.54,16/08/2021
SCU,0.3,17/05/2021
SCU,2.35,24/02/2021
SCU,0.53,24/02/2020
SCU,0.03,15/11/2019
SCU,0.32,13/08/2019
SCU,0.37,17/05/2019
SCU,0.23,21/03/2019
SCU,0.02,9/11/2018
SCU,0.02,10/08/2018
SCU,0.02,11/05/2018
SCU,0.07,23/02/2018
SCU,0.02,10/11/2017
SCU,0.02,10/08/2017
SCU,0.02,10/05/2017
SCU,0.01,23/02/2017
SCU,0.04,10/11/2015
SCU,0.14,12/08/2015
SCU,0.22,13/05/2015
SCU,0.47,12/02/2015
SCU,0.2,12/11/2014
SCU,0.481,27/10/2014
SCU,0.17,13/08/2014
SCU,0.481,25/07/2014
SDG,0.76,20/12/2023
SDG,0.68,7/06/2023
SDG,0.7,13/12/2022
SDG,0.74,9/06/2022
SDG,1.05,13/12/2021
SDG,0.45,10/06/2021
SDG,0.41,14/12/2020
SDG,0.49,15/06/2020
SDG,0.36,16/12/2019
SDG,0.55,17/06/2019
SDG,0.51,18/12/2018
SDG,0.8,19/06/2018
SDG,0.74,19/12/2017
SDG,0.77,20/06/2017
SDG,0.41,21/12/2016
SDG,0.23,22/06/2016
SEA,1.48,22/12/2023
SEA,2.59,23/12/2022
SFL,0.26,14/03/2024
SFL,0.25,14/12/2023
SFL,0.24,13/09/2023
SFL,0.24,15/06/2023
SFL,0.24,14/03/2023
SFL,0.23,13/12/2022
SFL,0.23,14/09/2022
SFL,0.22,14/06/2022
SFL,0.2,15/03/2022
SFL,0.18,14/12/2021
SFL,0.15,14/09/2021
SFL,0.15,11/06/2021
SFL,0.15,12/03/2021
SFL,0.15,11/12/2020
SFL,0.25,16/09/2020
SFL,0.25,17/06/2020
SFL,0.35,10/03/2020
SFL,0.35,13/12/2019
SFL,0.35,11/09/2019
SFL,0.35,10/06/2019
SFL,0.35,11/03/2019
SFL,0.35,11/12/2018
SFL,0.35,13/09/2018
SFL,0.35,14/06/2018
SFL,0.35,16/03/2018
SFL,0.35,8/12/2017
SFL,0.35,14/09/2017
SFL,0.45,15/06/2017
SFL,0.45,14/06/2017
SFL,0.45,15/03/2017
SFL,0.45,14/03/2017
SFL,0.45,8/12/2016
SFL,0.45,8/09/2016
SFL,0.45,10/06/2016
SFL,0.45,14/03/2016
SFL,0.45,8/12/2015
SFL,0.44,10/09/2015
SFL,0.43,11/06/2015
SFL,0.42,6/03/2015
SFL,0.41,10/12/2014
SFL,0.41,10/09/2014
SFY,0.12,22/12/2023
SFY,0.12,27/06/2023
SFY,0.11,27/12/2022
SFY,0.07,21/06/2021
SFY,0.08,28/12/2020
SFY,0.08,22/06/2020
SFY,0.08,26/12/2019
SFY,0.03,24/06/2019
SGC,0.14,22/02/2024
SGC,0.14,21/11/2023
SGC,0.14,24/08/2023
SGC,0.14,18/05/2023
SGC,0.14,13/02/2023
